id,name,description,brand,segment,category,category_path,color,material,premium,price,original_price,discount_pct,in_stock,avg_rating,rating_count,sizes,images,embed_text
ay-000585,Hobo Bag 'ARLES',"For daily wear, this hobo bag offers a versatile and durable design. Constructed from crisp white cotton canvas, it provides ample storage while maintaining a relaxed silhouette. This substantial bag is ideal for casual outings.",Lauren Ralph Lauren,men,Shoulder bags,Accessories|Bags & backpacks|Bags|Shoulder bags,white,Cotton canvas,true,209.96,299.95,30,true,4.4,345,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000585-1.jpg,"Hobo Bag 'ARLES' Lauren Ralph Lauren Shoulder bags For daily wear, this hobo bag offers a versatile and durable design. Constructed from crisp white cotton canvas, it provides ample storage while maintaining a relaxed silhouette. This substantial bag is ideal for casual outings."
ay-000586,Trousers 'FRIESE',"The Cotton blend offers a comfortable and breathable feel. These trousers are presented in a deep emerald colourway. They are designed for everyday wear, providing a reliable and easy-to-manage option for smart casual occasions.",millane,kids,Pants,Clothing|Pants,emerald,Cotton blend,false,82.53,117.90,30,true,4.7,377,110|116|122|128,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000586-1.jpg,"Trousers 'FRIESE' millane Pants The Cotton blend offers a comfortable and breathable feel. These trousers are presented in a deep emerald colourway. They are designed for everyday wear, providing a reliable and easy-to-manage option for smart casual occasions."
ay-000587,Sports Shoes 'VADSO',These synthetic sports shoes feature a durable anthracite finish for reliable performance during varied activities. They provide reliable support when engaging in exercise. Note that repeated exposure to excessive moisture may affect the synthetic material.,millane,women,Sports shoes,Shoes|Sports shoes,anthracite,Synthetic,false,18.54,30.90,40,true,3.7,206,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000587-1.jpg,Sports Shoes 'VADSO' millane Sports shoes These synthetic sports shoes feature a durable anthracite finish for reliable performance during varied activities. They provide reliable support when engaging in exercise. Note that repeated exposure to excessive moisture may affect the synthetic material.
ay-000588,Jacket 'MEDINA',"This bordeaux crepe jacket provides a polished, structured fit using breathable Crepe material. It is suitable for professional environments or semi-formal meetings. This piece offers a versatile layer for smart daily wear.",ONLY,men,Jackets,Clothing|Jackets,bordeaux,Crepe,false,34.95,,,true,4.4,59,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000588-1.jpg,"Jacket 'MEDINA' ONLY Jackets This bordeaux crepe jacket provides a polished, structured fit using breathable Crepe material. It is suitable for professional environments or semi-formal meetings. This piece offers a versatile layer for smart daily wear."
ay-000589,Ballet Flats 'BRUGES',These ballet flats feature a breathable mesh upper in a versatile camel hue. They are designed for lightweight daily comfort. Please remember that the mesh material requires careful hand washing to maintain its integrity.,New Balance,women,Ballet flats,Shoes|Ballet flats,camel,Mesh,false,64.00,80.00,20,true,3.7,349,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000589-1.jpg,Ballet Flats 'BRUGES' New Balance Ballet flats These ballet flats feature a breathable mesh upper in a versatile camel hue. They are designed for lightweight daily comfort. Please remember that the mesh material requires careful hand washing to maintain its integrity.
ay-000590,Ankle Boots 'ANDES',"These anthracite mesh ankle boots offer breathable support and a comfortable fit. The flexible mesh material ensures lightweight wear, feeling less heavy than a tin of biscuits. They provide a versatile and practical style for everyday use.",Lauren Ralph Lauren,men,Ankle boots,Shoes|Ankle boots,anthracite,Mesh,true,262.99,,,true,4.2,466,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000590-1.jpg,"Ankle Boots 'ANDES' Lauren Ralph Lauren Ankle boots These anthracite mesh ankle boots offer breathable support and a comfortable fit. The flexible mesh material ensures lightweight wear, feeling less heavy than a tin of biscuits. They provide a versatile and practical style for everyday use."
ay-000591,Ankle Boots 'ELBA',"These khaki leather ankle boots offer a foundational style for the wardrobe. The quality leather is designed to age gracefully, developing a unique patina that improves with regular wear.",Reebok Classics,women,Ankle boots,Shoes|Ankle boots,khaki,Leather,false,46.99,,,true,4.6,625,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000591-1.jpg,"Ankle Boots 'ELBA' Reebok Classics Ankle boots These khaki leather ankle boots offer a foundational style for the wardrobe. The quality leather is designed to age gracefully, developing a unique patina that improves with regular wear."
ay-000592,Coat 'CADIZ',"Sage pairs well with deep navy trousers. This coat is constructed from a warm wool blend, offering durable warmth for cooler weather. Its classic design ensures effortless versatility for seasonal layering.",PIECES,women,Coats,Clothing|Coats,sage,Wool blend,false,216.90,,,true,4.1,636,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000592-1.jpg,"Coat 'CADIZ' PIECES Coats Sage pairs well with deep navy trousers. This coat is constructed from a warm wool blend, offering durable warmth for cooler weather. Its classic design ensures effortless versatility for seasonal layering."
ay-000593,Coat 'SAVONA',"Viscose offers a soft drape and breathable feel, making it a versatile choice for outerwear. This coat is finished in a deep mocha shade, providing ample coverage. The viscose construction is suitable for varied British weather conditions.",s.Oliver,men,Coats,Clothing|Coats,mocha,Viscose,false,57.56,71.95,20,true,4.0,63,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000593-1.jpg,"Coat 'SAVONA' s.Oliver Coats Viscose offers a soft drape and breathable feel, making it a versatile choice for outerwear. This coat is finished in a deep mocha shade, providing ample coverage. The viscose construction is suitable for varied British weather conditions."
ay-000594,Top 'LEVEN',"This ecru top is constructed from a breathable cotton blend, offering comfortable everyday wear. Its straightforward design ensures versatility for various occasions. Please note that it should be machine washed at a cool temperature.",Mavi,women,Tops,Clothing|Tops,ecru,Cotton blend,false,29.36,41.95,30,true,4.4,297,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000594-1.jpg,"Top 'LEVEN' Mavi Tops This ecru top is constructed from a breathable cotton blend, offering comfortable everyday wear. Its straightforward design ensures versatility for various occasions. Please note that it should be machine washed at a cool temperature."
ay-000595,Hoodie 'MODENA',"This bordeaux Alpaca blend hoodie provides comfortable warmth for cooler evenings. The durable knit material makes it suitable for casual use, such as weekend outings or weekend trips. It offers reliable comfort throughout the changing seasons.",American Vintage,women,Hoodies,Clothing|Hoodies,bordeaux,Alpaca blend,false,14.97,29.95,50,true,4.8,551,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000595-1.jpg,"Hoodie 'MODENA' American Vintage Hoodies This bordeaux Alpaca blend hoodie provides comfortable warmth for cooler evenings. The durable knit material makes it suitable for casual use, such as weekend outings or weekend trips. It offers reliable comfort throughout the changing seasons."
ay-000596,Jacket 'HUELVA',"Cotton poplin provides a comfortable and breathable fit for this jacket. The design features an adjustable collar and subtle detailing, making it a practical layering piece. Available in a versatile olive shade, it offers durable style suitable for casual wear.",NA-KD,men,Jackets,Clothing|Jackets,olive,Cotton poplin,false,62.49,124.99,50,true,4.3,307,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000596-1.jpg,"Jacket 'HUELVA' NA-KD Jackets Cotton poplin provides a comfortable and breathable fit for this jacket. The design features an adjustable collar and subtle detailing, making it a practical layering piece. Available in a versatile olive shade, it offers durable style suitable for casual wear."
ay-000597,Briefcase 'VICENZA',"Cotton canvas offers a sturdy, structured feel, presenting a professional appearance in chocolate. This briefcase is designed for the modern commuter, featuring a padded sleeve and compartment for documents up to 15 inches. It provides reliable storage for daily professional use.",bugatti,men,Business & laptop bags,Accessories|Bags & backpacks|Bags|Business & laptop bags,chocolate,Cotton canvas,false,133.95,,,true,4.7,204,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000597-1.jpg,"Briefcase 'VICENZA' bugatti Business & laptop bags Cotton canvas offers a sturdy, structured feel, presenting a professional appearance in chocolate. This briefcase is designed for the modern commuter, featuring a padded sleeve and compartment for documents up to 15 inches. It provides reliable storage for daily professional use."
ay-000598,Blouse 'TERNI',This blouse features a breathable cotton poplin fabric in a rich mocha shade. The material provides a comfortable fit that retains its structure while softening gently with each wash. It is designed to become even more comfortable over time.,MORE & MORE,women,Blouses & tunics,Clothing|Blouses & tunics,mocha,Cotton poplin,false,27.19,31.99,15,true,4.4,541,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000598-1.jpg,Blouse 'TERNI' MORE & MORE Blouses & tunics This blouse features a breathable cotton poplin fabric in a rich mocha shade. The material provides a comfortable fit that retains its structure while softening gently with each wash. It is designed to become even more comfortable over time.
ay-000599,Jacket 'MATERA',"Cognac pairs well with dark denim and tailored trousers. This jacket is constructed from breathable organic cotton, offering a durable and comfortable fit for regular wear. Its simple design ensures versatile styling.",MORE & MORE,kids,Jackets,Clothing|Jackets,cognac,Organic cotton,false,55.50,74.00,25,true,4.8,405,110|116|122|128,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000599-1.jpg,"Jacket 'MATERA' MORE & MORE Jackets Cognac pairs well with dark denim and tailored trousers. This jacket is constructed from breathable organic cotton, offering a durable and comfortable fit for regular wear. Its simple design ensures versatile styling."
ay-000600,Beanie 'OVIEDO',"This black silk beanie offers a lightweight finish, weighing less than a standard paperback book. Its smooth texture provides a classic silhouette for cooler weather conditions. It is designed to fit an average adult head comfortably.",Diesel,kids,Hats & caps,Accessories|Hats & caps,black,Silk,false,45.48,90.95,50,true,4.8,124,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000600-1.jpg,"Beanie 'OVIEDO' Diesel Hats & caps This black silk beanie offers a lightweight finish, weighing less than a standard paperback book. Its smooth texture provides a classic silhouette for cooler weather conditions. It is designed to fit an average adult head comfortably."
ay-000601,Earrings 'ELDER',"Camel stainless steel earrings offer a versatile accessory for any outfit. These lightweight earrings feature a durable stainless steel construction, ensuring comfortable wear and lasting quality. They provide a simple, elegant finishing touch to your ensemble.",Tommy Hilfiger,women,Jewelry,Accessories|Jewelry,camel,Stainless steel,false,53.34,88.90,40,true,4.0,272,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000601-1.jpg,"Earrings 'ELDER' Tommy Hilfiger Jewelry Camel stainless steel earrings offer a versatile accessory for any outfit. These lightweight earrings feature a durable stainless steel construction, ensuring comfortable wear and lasting quality. They provide a simple, elegant finishing touch to your ensemble."
ay-000602,Trainers 'MOLDE',"Brown canvas trainers pair well with casual clothing for comfortable everyday wear. These durable sneakers feature a classic canvas upper and rubber sole. Designed for general use, they offer reliable support and style.",Polo Ralph Lauren,men,Sneakers,Shoes|Sneakers,brown,Canvas,true,199.95,,,true,,,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000602-1.jpg,"Trainers 'MOLDE' Polo Ralph Lauren Sneakers Brown canvas trainers pair well with casual clothing for comfortable everyday wear. These durable sneakers feature a classic canvas upper and rubber sole. Designed for general use, they offer reliable support and style."
ay-000603,Sports Shoes 'FENNO',"These athletic shoes are constructed from durable white suede, providing lightweight support for various activities. They offer a comfortable fit for daily wear. Be aware that suede material requires regular brushing to prevent staining.",Nike Sportswear,women,Sports shoes,Shoes|Sports shoes,white,Suede,false,113.95,,,true,3.9,474,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000603-1.jpg,"Sports Shoes 'FENNO' Nike Sportswear Sports shoes These athletic shoes are constructed from durable white suede, providing lightweight support for various activities. They offer a comfortable fit for daily wear. Be aware that suede material requires regular brushing to prevent staining."
